ano,id_municipio,sigla_uf,indice_atendimento_urbano_agua,indice_coleta_esgoto,indice_tratamento_esgoto,indice_perda_distribuicao_agua,extensao_rede_agua
2018,2919603,BA,100.0,76.63,0.0,27.39,31.76
2018,2920601,BA,100.0,67.53,100.0,43.86,99.94
2018,2931004,BA,100.0,73.53,0.0,51.97,39.87
2018,2932903,BA,99.0,81.6,0.0,57.16,166.44
2018,3202702,ES,100.0,80.01,53.12,2.65,45.0
2018,5208905,GO,94.1,50.68,100.0,23.27,88.96
2018,5218789,GO,96.7,40.25,100.0,1.31,39.0
2018,3103702,MG,99.4,87.75,80.17,20.42,21.24
2018,3108552,MG,88.7,13.93,100.0,17.21,86.25
2018,3109006,MG,81.1,60.67,17.73,46.83,245.27
2018,3122306,MG,97.8,69.34,3.87,38.74,1042.92
2018,3131208,MG,100.0,96.65,0.0,33.74,105.0
2018,3139508,MG,96.8,100.0,0.0,47.43,115.0
2018,3161106,MG,87.5,40.77,100.0,24.39,172.25
2018,3167301,MG,100.0,81.23,0.0,22.37,6.4
2018,3172004,MG,91.8,14.4,0.0,33.68,65.6
2018,5105150,MT,99.2,3.19,100.0,4.13,202.0
2018,2502805,PB,93.0,100.0,0.0,46.49,24.2
2018,2510808,PB,100.0,16.32,100.0,40.44,216.31
2018,4104709,PR,100.0,82.62,100.0,18.23,73.26
2018,4110706,PR,100.0,87.24,100.0,36.02,391.59
2018,4120705,PR,100.0,44.14,100.0,29.86,47.1
2018,4124509,PR,100.0,55.13,100.0,33.61,29.58
2018,4127106,PR,100.0,79.86,100.0,19.67,339.92
2018,3305604,RJ,99.4,85.47,100.0,11.46,72.0
2018,1100049,RO,100.0,38.96,100.0,56.05,530.0
2018,4301875,RS,100.0,17.79,0.0,17.18,13.9
2018,4318101,RS,100.0,9.67,0.0,20.44,55.94
2018,4320909,RS,100.0,24.51,1.55,50.3,71.62
2018,4209003,SC,100.0,54.31,100.0,29.52,240.0
2018,2807105,SE,98.8,12.99,100.0,56.88,106.94
2018,3520442,SP,100.0,76.22,100.0,18.82,182.1
2018,3523107,SP,100.0,53.22,15.81,39.55,908.77
2018,3537701,SP,100.0,99.37,100.0,23.18,28.55
2018,3539202,SP,100.0,97.09,100.0,17.48,137.15
2018,3539806,SP,100.0,87.24,86.55,30.43,295.28
2018,3547502,SP,100.0,79.76,43.66,33.68,114.34
2018,3556107,SP,100.0,100.0,100.0,18.29,77.19
2018,3556354,SP,97.6,53.3,97.41,25.3,48.89
2018,2911303,BA,67.5,74.81,81.12,25.03,12.59
2018,2928604,BA,100.0,57.2,100.0,33.42,121.89
2018,2931202,BA,90.6,79.79,0.0,12.1,39.43
2018,2311603,CE,71.9,2.88,100.0,44.37,85.53
2018,3204906,ES,95.5,78.34,7.0,1.71,348.52
2018,5200050,GO,100.0,36.15,100.0,34.57,101.03
2018,5213087,GO,100.0,57.64,100.0,30.96,143.26
2018,3127388,MG,91.7,100.0,0.0,48.28,38.65
2018,3137502,MG,100.0,79.98,100.0,23.69,105.0
2018,3140001,MG,100.0,67.6,0.0,0.0,264.8
2018,3141801,MG,88.3,35.49,100.0,16.72,53.07
2018,3147501,MG,100.0,29.25,0.0,38.01,4.22
2018,3157377,MG,100.0,74.13,100.0,13.91,13.07
2018,3160405,MG,97.0,76.23,100.0,26.69,98.1
2018,3162955,MG,98.0,57.16,100.0,65.1,116.45
2018,3167806,MG,100.0,29.98,0.0,51.44,30.0
2018,5002159,MS,99.0,72.11,100.0,56.23,49.09
2018,5004106,MS,99.1,10.61,100.0,40.04,73.08
2018,5005103,MS,99.0,65.3,100.0,33.37,19.97
2018,5005202,MS,99.0,16.91,100.0,59.28,78.0
2018,2604106,PE,100.0,47.54,100.0,36.17,948.62
2018,4123501,PR,100.0,82.38,100.0,43.64,106.25
2018,2406007,RN,100.0,26.99,100.0,17.62,21.9
2018,4311403,RS,100.0,0.72,100.0,39.76,344.62
2018,4322707,RS,100.0,41.98,10.21,46.84,268.0
2018,4323457,RS,100.0,29.58,0.0,10.56,15.2
2018,4213609,SC,100.0,17.78,100.0,31.92,158.47
2018,4215703,SC,100.0,49.58,100.0,50.23,130.68
2018,4219002,SC,98.7,21.96,100.0,0.01,225.1
2018,3508603,SP,100.0,84.73,100.0,27.44,127.61
2018,3508801,SP,99.8,100.0,0.0,28.53,121.0
2018,3508900,SP,100.0,93.13,100.0,14.57,37.46
2018,3510807,SP,100.0,80.32,100.0,28.59,166.0
2018,3514007,SP,100.0,100.0,100.0,19.85,36.51
2018,3522604,SP,99.4,100.0,100.0,41.41,341.62
2018,3525508,SP,69.5,69.88,99.05,17.08,61.23
2018,3528205,SP,100.0,100.0,100.0,10.91,16.78
2018,3540804,SP,99.1,87.79,100.0,0.0,233.0
2018,3542404,SP,100.0,100.0,100.0,18.06,126.79
2018,3547205,SP,100.0,100.0,100.0,15.33,11.51
2018,3550308,SP,100.0,74.23,87.1,35.4,21766.31
2018,1600600,AP,44.9,2.13,0.0,62.99,155.06
2018,2313401,CE,76.8,22.67,100.0,50.19,252.04
2018,3200904,ES,85.8,25.81,93.87,37.97,153.35
2018,3201407,ES,96.1,67.89,52.93,20.42,121.78
2018,3202801,ES,100.0,19.86,100.0,45.59,295.9
2018,3203809,ES,93.5,100.0,0.0,27.98,54.26
2018,3204708,ES,78.6,50.82,98.22,34.12,111.14
2018,5201454,GO,100.0,100.0,100.0,24.43,17.54
2018,3108909,MG,100.0,100.0,0.0,30.73,88.33
2018,3109105,MG,97.9,75.41,100.0,26.2,34.19
2018,3111408,MG,96.2,77.39,0.0,32.46,30.63
2018,3119906,MG,100.0,40.91,0.0,60.69,23.95
2018,3123700,MG,70.9,100.0,0.0,31.48,21.85
2018,3124005,MG,100.0,100.0,0.0,31.74,38.58
2018,3127008,MG,82.5,72.47,0.0,28.57,65.34
2018,3131901,MG,98.0,71.12,85.04,35.34,431.76
2018,3133303,MG,92.0,35.66,100.0,22.75,100.63
2018,3141108,MG,90.4,55.02,80.48,39.62,164.28
2018,3167202,MG,100.0,80.0,27.75,41.72,1145.51
2018,5005707,MS,99.0,25.45,100.0,25.27,231.74
2018,5006606,MS,99.0,45.32,100.0,49.46,376.8
2018,5106257,MT,99.4,46.5,100.0,40.4,162.0
2018,2602902,PE,95.8,3.82,100.0,41.23,543.43
2018,2200202,PI,97.1,29.61,100.0,45.85,21.4
2018,4123204,PR,100.0,73.19,100.0,52.28,19.43
2018,3303302,RJ,100.0,100.0,100.0,31.88,1313.3
2018,4304606,RS,100.0,20.74,100.0,53.02,844.88
2018,4306130,RS,100.0,9.37,0.0,69.5,7.0
2018,4311809,RS,92.1,65.22,100.0,53.1,133.22
2018,4205407,SC,100.0,48.03,100.0,42.97,1425.11
2018,4206751,SC,100.0,100.0,20.21,46.41,7.23
2018,4218004,SC,98.1,92.75,100.0,51.43,45.0
2018,2803500,SE,98.2,11.54,100.0,53.47,445.55
2018,3501202,SP,100.0,80.0,100.0,10.13,14.34
2018,3505302,SP,100.0,80.0,25.0,28.57,177.4
2018,3505807,SP,100.0,98.23,100.0,11.77,74.21
2018,3508009,SP,100.0,86.08,100.0,24.87,62.26
2018,3521705,SP,100.0,88.01,100.0,24.29,72.22
2018,3532207,SP,100.0,99.94,100.0,3.7,34.22
2018,3534302,SP,99.9,100.0,84.84,64.44,185.0
2018,3535804,SP,86.3,81.95,100.0,11.29,65.75
2018,3536901,SP,100.0,95.11,100.0,13.14,23.27
2018,3540259,SP,98.8,100.0,100.0,15.33,13.83
2018,3543238,SP,100.0,100.0,100.0,19.59,9.13
2018,3543907,SP,100.0,97.79,92.02,15.2,925.77
2018,3545159,SP,100.0,100.0,100.0,21.64,50.32
2018,3545308,SP,100.0,64.05,100.0,43.53,248.66
2018,3550506,SP,98.9,83.95,90.34,3.74,30.0
2018,3556958,SP,100.0,97.05,100.0,13.22,6.72
2018,2708006,AL,99.8,4.41,100.0,67.12,207.25
2018,2909802,BA,96.2,40.55,100.0,32.83,381.72
2018,2909901,BA,100.0,100.0,89.75,72.86,122.0
2018,2924009,BA,99.3,40.35,99.98,38.95,286.04
2018,2300309,CE,65.9,17.67,100.0,41.45,52.03
2018,2304806,CE,77.3,33.25,100.0,21.51,10.77
2018,2305407,CE,98.7,42.29,95.16,29.84,140.0
2018,2309102,CE,75.7,13.17,100.0,20.69,14.87
2018,3203056,ES,95.8,79.41,85.03,91.08,301.0
2018,3203353,ES,99.9,74.29,0.0,8.38,21.0
2018,3205309,ES,94.6,82.51,100.0,32.18,858.53
2018,2103307,MA,96.5,6.36,0.0,49.65,311.0
2018,3102605,MG,97.1,100.0,1.99,38.36,118.46
2018,3103504,MG,100.0,80.0,17.12,25.52,501.33
2018,3114709,MG,98.4,100.0,97.87,15.28,16.35
2018,3119401,MG,80.9,75.52,0.0,55.15,308.84
2018,3121803,MG,54.7,100.0,0.0,26.27,17.6
2018,3129806,MG,83.6,65.09,51.58,49.96,508.38
2018,3147204,MG,100.0,78.01,100.0,22.4,83.55
2018,3153608,MG,86.9,44.82,100.0,51.2,58.32
2018,3168903,MG,98.6,66.03,90.0,20.68,38.23
2018,5107040,MT,100.0,77.87,100.0,17.86,335.88
2018,5107909,MT,100.0,15.49,100.0,36.01,930.34
2018,1505536,PA,94.3,26.53,83.65,82.53,845.95
2018,4103453,PR,100.0,79.56,100.0,24.41,111.41
2018,4106803,PR,100.0,6.74,100.0,31.25,36.24
2018,4111258,PR,100.0,27.82,100.0,57.22,71.33
2018,4114401,PR,100.0,52.29,100.0,26.15,121.18
2018,4114906,PR,100.0,23.07,100.0,27.32,72.15
2018,4116901,PR,100.0,67.98,100.0,20.87,168.03
2018,4127502,PR,100.0,73.04,100.0,20.39,88.26
2018,2409407,RN,100.0,22.94,100.0,36.02,135.63
2018,4315602,RS,100.0,21.81,100.0,42.47,547.58
2018,4211900,SC,93.0,6.35,100.0,8.33,712.0
2018,3504404,SP,100.0,80.0,100.0,36.42,45.0
2018,3504503,SP,100.0,99.91,100.0,34.39,380.92
2018,3506201,SP,100.0,99.7,100.0,25.67,13.07
2018,3507605,SP,98.0,70.29,100.0,26.53,813.4
2018,3509957,SP,100.0,78.64,100.0,27.32,14.62
2018,3510302,SP,100.0,65.98,100.0,27.6,50.29
2018,3511508,SP,96.3,82.66,100.0,37.76,322.2
2018,3513306,SP,100.0,100.0,100.0,24.0,17.27
2018,3515350,SP,100.0,96.36,100.0,22.27,33.91
2018,3528601,SP,100.0,71.56,100.0,19.26,55.0
2018,3528908,SP,100.0,100.0,100.0,16.93,17.06
2018,3532843,SP,100.0,100.0,100.0,11.41,9.5
2018,3536604,SP,97.8,97.45,100.0,20.56,33.45
2018,3540507,SP,100.0,43.84,100.0,31.69,96.27
2018,3543808,SP,100.0,52.15,100.0,2.69,78.0
2018,3549201,SP,100.0,100.0,100.0,16.52,18.38
2018,3552403,SP,98.0,79.79,25.93,41.18,790.49
2018,3555406,SP,75.9,39.5,99.82,31.21,416.01
2018,1710706,TO,100.0,61.5,100.0,27.23,15.0
2018,2910727,BA,96.5,10.36,100.0,19.12,301.77
2018,3202306,ES,100.0,66.63,0.0,61.32,73.0
2018,3203205,ES,100.0,100.0,85.0,50.05,460.2
2018,3204252,ES,85.3,49.91,88.34,20.5,28.89
2018,5206206,GO,73.0,33.38,100.0,32.24,141.07
2018,5210208,GO,100.0,37.63,100.0,29.03,246.11
2018,5221858,GO,100.0,40.13,100.0,40.65,330.14
2018,3113008,MG,94.1,13.6,100.0,22.76,36.8
2018,3114105,MG,100.0,83.31,0.0,66.35,29.72
2018,3117876,MG,97.8,23.85,100.0,40.44,90.26
2018,3124104,MG,73.2,14.68,100.0,44.96,426.24
2018,3125101,MG,90.6,64.39,83.92,35.77,159.19
2018,3128600,MG,93.6,74.73,99.06,22.09,27.21
2018,3129301,MG,90.8,100.0,0.0,35.47,22.25
2018,3131604,MG,91.6,32.01,100.0,17.26,37.54
2018,3139607,MG,98.1,100.0,48.29,40.37,148.0
2018,3140902,MG,92.9,100.0,0.0,22.56,42.14
2018,3141405,MG,94.1,71.79,3.52,16.84,54.25
2018,3152105,MG,91.4,90.54,0.0,56.64,312.0
2018,5002308,MS,99.0,45.45,100.0,20.54,101.97
2018,5002951,MS,99.0,27.75,100.0,28.32,193.3
2018,5008008,MS,99.0,13.32,100.0,50.31,106.22
2018,2509008,PB,100.0,97.48,22.87,47.37,10.05
2018,4106902,PR,100.0,94.27,100.0,26.32,7383.19
2018,4108403,PR,100.0,79.36,100.0,27.01,544.96
2018,2414001,RN,100.0,73.3,25.32,26.52,50.03
2018,2800506,SE,99.9,100.0,100.0,48.05,35.54
2018,2800704,SE,84.9,64.02,0.0,33.9,15.07
2018,2802106,SE,99.8,3.33,100.0,63.11,200.16
2018,2804805,SE,79.9,45.61,100.0,57.13,403.71
2018,3508306,SP,100.0,61.52,100.0,2.47,35.0
2018,3513850,SP,100.0,97.94,100.0,9.86,12.36
2018,3521408,SP,98.5,100.0,90.0,53.49,120.0
2018,3531704,SP,100.0,80.13,100.0,17.72,14.61
2018,3537305,SP,100.0,80.0,100.0,28.14,282.17
2018,3548104,SP,100.0,96.32,100.0,36.0,16.39
2018,3551207,SP,100.0,89.23,100.0,15.16,14.44
2018,3555356,SP,96.5,70.0,100.0,32.23,21.0
2018,2902906,BA,100.0,1.84,100.0,14.76,113.07
2018,2908507,BA,63.2,11.64,100.0,31.99,47.03
2018,2304004,CE,60.2,17.07,100.0,42.24,45.11
2018,2304236,CE,46.1,18.35,100.0,29.0,17.11
2018,2309607,CE,55.4,19.13,100.0,15.83,152.03
2018,2310704,CE,77.4,6.94,0.0,29.29,64.1
2018,3201209,ES,99.5,79.86,98.15,26.1,645.06
2018,5204904,GO,100.0,76.99,100.0,41.12,109.81
2018,5211404,GO,99.5,86.53,100.0,20.89,33.96
2018,3103751,MG,99.6,97.5,100.0,29.08,52.0
2018,3112703,MG,73.7,41.15,96.74,27.45,38.2
2018,3118809,MG,67.8,35.83,100.0,37.66,41.95
2018,3126000,MG,99.4,100.0,0.0,38.8,52.27
2018,3129707,MG,95.1,75.21,0.0,31.19,35.19
2018,3134103,MG,94.5,24.25,80.15,24.86,11.81
2018,3149150,MG,83.5,7.06,50.19,23.3,29.08
2018,3153905,MG,89.6,66.84,100.0,45.89,57.85
2018,3156007,MG,92.6,100.0,0.0,20.84,20.68
2018,3161304,MG,88.0,100.0,0.0,18.1,34.19
2018,5006358,MS,99.0,53.8,100.0,29.22,37.3
2018,2512200,PB,100.0,100.0,100.0,42.51,5.15
2018,2512705,PB,100.0,77.28,0.0,11.65,19.95
2018,2600807,PE,100.0,40.91,0.0,38.83,71.21
2018,2611533,PE,100.0,100.0,100.0,34.97,14.2
2018,4101903,PR,100.0,65.84,100.0,45.83,93.89
2018,4106555,PR,100.0,77.88,100.0,28.92,19.04
2018,4107751,PR,100.0,11.66,100.0,36.59,71.3
2018,4110953,PR,100.0,43.55,100.0,32.03,56.68
2018,4112108,PR,100.0,49.75,100.0,29.91,137.76
2018,4125308,PR,93.8,87.76,100.0,7.55,38.0
2018,4128401,PR,100.0,78.55,100.0,39.02,73.93
2018,3302106,RJ,98.4,100.0,0.0,45.79,90.0
2018,2400901,RN,68.4,59.74,100.0,31.14,11.05
2018,2409803,RN,100.0,23.6,100.0,40.98,48.24
2018,4306908,RS,100.0,1.77,0.0,21.01,91.65
2018,4310801,RS,97.4,9.26,100.0,50.45,144.0
2018,4313508,RS,88.0,0.65,0.0,24.58,222.26
2018,4314902,RS,100.0,62.06,79.12,29.51,4155.81
2018,4205456,SC,100.0,4.57,100.0,31.89,115.59
2018,3501608,SP,100.0,100.0,54.7,48.81,1928.65
2018,3501806,SP,100.0,83.84,100.0,4.98,31.0
2018,3503109,SP,87.0,100.0,100.0,34.13,20.43
2018,3504107,SP,96.7,71.92,90.97,44.23,603.47
2018,3507753,SP,100.0,84.99,100.0,17.74,9.14
2018,3510005,SP,99.7,98.0,100.0,24.59,403.0
2018,3516002,SP,90.8,100.0,100.0,21.1,60.35
2018,3518404,SP,99.2,93.46,30.59,49.2,602.0
2018,3520103,SP,99.9,94.39,100.0,28.36,110.63
2018,3522802,SP,100.0,84.34,100.0,27.28,41.45
2018,3523206,SP,96.8,93.02,57.9,31.51,169.94
2018,3523404,SP,100.0,82.61,100.0,32.18,232.28
2018,3527405,SP,100.0,100.0,100.0,25.3,89.67
2018,3529302,SP,100.0,100.0,100.0,41.01,390.33
2018,3530805,SP,100.0,90.51,97.59,50.6,496.0
2018,3544400,SP,100.0,100.0,100.0,14.93,19.09
2018,3546256,SP,100.0,96.46,100.0,17.42,6.76
2018,3551306,SP,100.0,100.0,100.0,11.36,13.66
2018,3551405,SP,78.6,90.93,100.0,28.76,28.86
2018,3552601,SP,100.0,88.26,100.0,7.79,88.0
2018,1700301,TO,100.0,35.12,100.0,27.34,28.79
2018,1709302,TO,100.0,57.45,100.0,47.63,182.0
2018,2904605,BA,100.0,7.22,100.0,25.17,466.08
2018,2915353,BA,100.0,56.36,0.0,26.53,26.65
2018,2917102,BA,100.0,9.13,0.0,0.0,72.5
2018,2926707,BA,100.0,52.45,100.0,29.6,43.72
2018,2928109,BA,97.6,19.75,57.55,2.65,50.0
2018,2301000,CE,31.3,49.48,100.0,42.27,144.16
2018,3200201,ES,100.0,84.01,0.0,17.84,96.96
2018,3203163,ES,69.8,53.74,100.0,17.54,13.51
2018,2100550,MA,47.9,93.0,0.0,62.96,11.5
2018,3116902,MG,94.1,77.95,100.0,17.95,25.94
2018,3126604,MG,90.4,26.74,100.0,28.53,18.93
2018,3127354,MG,100.0,53.64,100.0,20.71,10.84
2018,3128006,MG,92.6,80.0,0.0,31.57,110.17
2018,3132503,MG,94.9,60.96,0.0,27.8,79.67
2018,3136579,MG,91.0,60.43,100.0,14.7,18.11
2018,3140100,MG,86.2,100.0,0.0,38.58,14.45
2018,3145901,MG,97.6,74.69,38.23,39.61,160.45
2018,3148202,MG,100.0,100.0,0.0,37.54,23.17
2018,3157807,MG,79.7,66.13,70.56,57.72,776.81
2018,3162575,MG,71.1,87.9,0.0,48.16,8.8
2018,3167103,MG,86.4,52.12,100.0,21.32,89.57
2018,3171105,MG,91.9,51.38,100.0,20.2,13.41
2018,2616001,PE,86.0,100.0,7.44,49.66,32.65
2018,3306206,RJ,97.3,26.28,18.39,22.51,169.0
2018,2402600,RN,99.8,10.86,100.0,34.25,191.5
2018,2412005,RN,100.0,35.5,100.0,32.11,805.0
2018,4306601,RS,100.0,13.17,100.0,31.41,141.28
2018,4318309,RS,100.0,19.52,100.0,31.03,235.43
2018,4201406,SC,81.9,2.69,100.0,12.64,565.2
2018,3511003,SP,98.8,98.53,100.0,30.41,69.01
2018,3515400,SP,100.0,93.99,100.0,29.11,64.44
2018,3516101,SP,96.8,100.0,100.0,16.2,15.98
2018,3516853,SP,100.0,61.86,100.0,50.0,11.99
2018,3524105,SP,100.0,100.0,100.0,37.67,247.0
2018,3537107,SP,98.4,78.74,77.48,56.98,323.63
2018,3538105,SP,100.0,98.49,100.0,45.75,61.0
2018,3556206,SP,97.8,100.0,100.0,35.05,667.29
2018,2709103,AL,99.9,31.56,3.42,27.61,21.32
2018,2905008,BA,100.0,15.67,27.78,22.77,71.23
2018,2907202,BA,96.7,39.96,43.83,42.11,240.8
2018,2919926,BA,100.0,91.36,100.0,49.79,75.74
2018,2929503,BA,88.3,14.36,100.0,41.79,105.69
2018,2930105,BA,100.0,6.51,100.0,23.28,216.45
2018,2311355,CE,100.0,33.77,100.0,34.61,222.26
2018,3201100,ES,97.8,68.84,91.45,33.97,36.97
2018,3202603,ES,100.0,100.0,41.47,44.34,68.54
2018,3113800,MG,99.8,73.68,100.0,45.71,14.6
2018,3115805,MG,83.6,24.72,100.0,24.16,50.75
2018,3135407,MG,100.0,57.28,0.0,40.0,46.6
2018,3144409,MG,98.6,60.44,0.0,21.52,18.9
2018,3162401,MG,73.4,20.49,100.0,22.44,41.07
2018,3165305,MG,91.2,100.0,0.0,17.52,33.92
2018,3168408,MG,90.9,51.21,0.0,35.64,44.32
2018,3169703,MG,99.3,57.46,100.0,25.45,62.27
2018,2500304,PB,100.0,40.64,100.0,23.29,64.6
2018,2506301,PB,100.0,60.8,100.0,46.89,134.1
2018,2514701,PB,100.0,100.0,0.0,32.55,7.38
2018,2211100,PI,91.4,53.47,100.0,43.34,66.37
2018,4104907,PR,100.0,79.29,100.0,22.8,284.51
2018,4114005,PR,100.0,70.57,100.0,21.65,88.72
2018,4115804,PR,100.0,33.88,100.0,41.18,328.75
2018,4117107,PR,100.0,80.1,100.0,24.33,125.86
2018,4117800,PR,100.0,28.47,100.0,10.11,69.46
2018,3300308,RJ,95.8,64.49,0.0,76.01,237.3
2018,2412203,RN,100.0,1.27,100.0,8.9,61.35
2018,4303004,RS,100.0,26.01,100.0,39.68,250.94
2018,3500600,SP,97.2,95.9,100.0,40.51,45.81
2018,3505005,SP,100.0,77.41,100.0,33.0,17.74
2018,3507803,SP,100.0,84.55,100.0,5.17,130.0
2018,3507902,SP,100.0,100.0,100.0,39.93,158.0
2018,3509205,SP,100.0,59.55,0.0,30.44,275.8
2018,3509601,SP,79.4,77.59,95.74,46.07,295.22
2018,3514809,SP,98.6,88.74,99.92,27.06,32.52
2018,3518503,SP,100.0,62.64,100.0,33.34,54.6
2018,3521309,SP,100.0,60.0,100.0,25.03,77.16
2018,3521606,SP,99.5,76.44,79.94,53.12,38.61
2018,3525102,SP,100.0,78.63,0.0,0.01,200.0
2018,3535408,SP,98.5,49.94,100.0,22.71,96.76
2018,3537800,SP,100.0,61.1,96.67,39.72,177.47
2018,3538501,SP,100.0,79.5,0.0,55.07,31.74
2018,3550902,SP,99.1,19.67,0.0,0.0,65.0
2018,3553955,SP,100.0,98.55,100.0,19.44,65.45
2018,3557105,SP,100.0,79.82,100.0,23.0,504.79
2018,2709152,AL,99.6,100.0,100.0,0.0,90.9
2018,2918209,BA,100.0,72.47,100.0,5.32,38.92
2018,2310209,CE,39.8,41.05,100.0,33.81,77.91
2018,5211503,GO,94.5,100.0,93.3,44.88,594.37
2018,5218003,GO,100.0,4.1,98.8,18.45,221.09
2018,3102803,MG,94.1,100.0,0.0,24.28,52.94
2018,3106408,MG,99.3,100.0,59.91,19.75,35.54
2018,3109709,MG,97.8,97.21,0.0,26.36,66.13
2018,3117306,MG,97.8,98.76,0.0,37.82,117.0
2018,3122603,MG,83.8,100.0,0.0,22.85,16.35
2018,3127370,MG,98.6,88.88,100.0,0.08,16.0
2018,3140159,MG,97.7,100.0,61.34,32.25,97.41
2018,3145802,MG,93.2,100.0,0.0,41.87,10.08
2018,3151206,MG,100.0,32.08,100.0,42.15,289.37
2018,3162609,MG,92.2,100.0,0.0,40.61,30.07
2018,3166303,MG,98.3,89.75,0.0,23.02,9.81
2018,3166907,MG,93.1,100.0,95.0,15.99,36.6
2018,1505502,PA,99.9,12.52,100.0,52.56,250.05
2018,2501609,PB,100.0,100.0,0.0,51.57,12.73
2018,2601201,PE,100.0,5.73,100.0,47.57,193.57
2018,2603454,PE,79.3,3.69,100.0,63.04,344.17
2018,2612000,PE,100.0,100.0,0.0,34.91,22.8
2018,2613701,PE,81.0,23.99,100.0,67.49,228.01
2018,4109500,PR,100.0,88.19,100.0,24.32,26.9
2018,4111803,PR,100.0,85.87,100.0,41.71,172.49
2018,4113205,PR,100.0,76.06,100.0,28.49,272.83
2018,4115408,PR,100.0,55.74,100.0,26.75,86.2
2018,3302056,RJ,82.6,100.0,44.77,63.21,65.0
2018,3302700,RJ,42.5,21.01,32.83,51.12,151.0
2018,3303005,RJ,98.0,100.0,0.0,43.62,78.0
2018,3304805,RJ,90.4,97.73,0.0,36.96,79.0
2018,3305505,RJ,100.0,74.27,100.0,41.26,469.0
2018,2406700,RN,100.0,68.06,100.0,26.32,50.16
2018,2412906,RN,100.0,43.13,100.0,23.25,21.62
2018,1100205,RO,36.7,13.35,18.81,77.68,943.02
2018,4305124,RS,100.0,29.19,0.0,14.75,27.81
2018,4321600,RS,100.0,18.22,100.0,26.0,396.94
2018,4322251,RS,97.2,6.73,100.0,19.67,40.29
2018,3504701,SP,100.0,99.32,100.0,16.69,7.84
2018,3513207,SP,98.6,87.92,100.0,28.36,40.5
2018,3513801,SP,100.0,75.82,49.42,33.44,804.61
2018,3516507,SP,100.0,100.0,100.0,26.69,19.41
2018,3524808,SP,100.0,100.0,100.0,17.09,260.11
2018,3527108,SP,100.0,91.21,100.0,16.97,238.01
2018,3528502,SP,62.6,33.21,71.07,35.32,358.2
2018,3547304,SP,100.0,32.5,23.69,45.01,662.66
2018,3553401,SP,100.0,100.0,0.0,25.63,77.0
2018,3553500,SP,94.7,93.68,100.0,24.73,42.18
2018,3556305,SP,100.0,80.0,100.0,52.06,83.4
2018,2704302,AL,87.1,44.61,100.0,61.18,1616.41
2018,2905107,BA,100.0,3.35,100.0,36.42,80.81
2018,2905701,BA,86.6,40.06,61.18,56.82,1132.55
2018,2915502,BA,100.0,86.5,0.0,14.87,70.04
2018,2924108,BA,100.0,50.25,0.0,32.57,12.14
2018,2300150,CE,65.8,23.96,100.0,47.76,34.65
2018,2305506,CE,95.1,14.86,100.0,42.72,399.17
2018,3200508,ES,87.7,38.81,100.0,14.64,29.89
2018,3201001,ES,75.6,100.0,84.04,31.25,47.89
2018,3201605,ES,84.0,4.22,89.49,25.83,182.73
2018,3204559,ES,81.0,53.93,97.05,13.49,51.9
2018,5200803,GO,98.8,3.67,0.0,29.84,49.83
2018,5217401,GO,100.0,32.34,100.0,31.47,143.52
2018,2104057,MA,99.2,6.36,100.0,0.79,130.0
2018,3106606,MG,91.9,9.47,100.0,39.91,12.1
2018,3120706,MG,88.7,39.59,53.4,15.14,21.86
2018,3121407,MG,99.6,98.0,0.0,1.26,97.0
2018,3126802,MG,100.0,73.89,30.81,36.59,16.69
2018,3127107,MG,84.9,80.07,100.0,27.74,195.28
2018,3131703,MG,100.0,90.05,31.98,33.09,388.95
2018,3136702,MG,96.0,74.58,5.56,28.59,1858.55
2018,3140605,MG,100.0,100.0,0.0,18.31,10.42
2018,3142601,MG,99.9,100.0,0.0,19.34,32.56
2018,3143906,MG,100.0,85.0,33.18,31.84,472.81
2018,3146503,MG,92.1,87.16,0.0,0.0,62.26
2018,3151701,MG,90.0,100.0,100.0,18.61,46.71
2018,3156452,MG,100.0,100.0,0.0,23.75,8.64
2018,3165107,MG,95.3,100.0,0.0,28.71,28.08
2018,2505006,PB,100.0,13.62,100.0,11.85,8.17
2018,2509339,PB,100.0,100.0,0.0,38.22,1.4
2018,2513307,PB,100.0,100.0,0.0,53.0,12.08
2018,4102505,PR,100.0,34.02,100.0,26.99,115.91
2018,4105508,PR,100.0,67.26,100.0,20.36,639.75
2018,4122404,PR,100.0,51.59,100.0,29.79,350.74
2018,4123402,PR,100.0,63.21,100.0,20.47,104.4
2018,3301900,RJ,75.0,44.06,5.91,22.18,396.0
2018,2402402,RN,94.8,38.53,1.37,25.66,11.64
2018,2403103,RN,82.6,100.0,100.0,24.07,149.72
2018,2405801,RN,100.0,35.4,100.0,46.28,82.42
2018,2414902,RN,100.0,100.0,0.0,26.92,5.24
2018,4307104,RS,100.0,100.0,0.0,28.35,27.55
2018,4316907,RS,100.0,38.66,100.0,51.79,740.58
2018,4318705,RS,99.4,28.98,100.0,55.29,768.18
2018,4202800,SC,88.6,5.55,100.0,40.03,202.37
2018,3522307,SP,100.0,86.09,100.0,37.92,506.93
2018,3523701,SP,100.0,94.63,100.0,14.24,24.0
2018,3526902,SP,100.0,100.0,100.0,19.78,1183.13
2018,3535002,SP,99.0,85.92,93.29,18.64,56.03
2018,3555802,SP,100.0,100.0,100.0,16.35,51.16
2018,3556909,SP,94.7,99.12,100.0,20.7,46.8
